source,target
Sia,Dua Lipa
Sia,Katy Perry
Sia,Zara Larsson
Sia,Miley Cyrus
Sia,P!nk
Sia,Demi Lovato
Sia,Halsey
Sia,Camila Cabello
Sia,Adele
Sia,Sam Smith
Sia,Britney Spears
Sia,Meghan Trainor
Mägo de Oz,Tierra Santa
Mägo de Oz,Ángeles Del Infierno
Mägo de Oz,Rata Blanca
Mägo de Oz,Warcry
Mägo de Oz,Saratoga
Mägo de Oz,Stravaganzza
Mägo de Oz,Saurom
Mägo de Oz,Avalanch
Mägo de Oz,Heroes Del Silencio
Mägo de Oz,El Tri
Mägo de Oz,José Andrëa
Mägo de Oz,Molotov
Mägo de Oz,Inspector
Mägo de Oz,Bunbury
Mägo de Oz,Maldita Vecindad Y Los Hijos Del 5to. Patio
Mägo de Oz,Panteon Rococo
Mägo de Oz,Hombres G
Mägo de Oz,Los Enanitos Verdes
Mägo de Oz,Caifanes
Mägo de Oz,PXNDX
Simon & Garfunkel,Paul Simon
Simon & Garfunkel,"Peter, Paul and Mary"
Simon & Garfunkel,The Mamas & The Papas
Simon & Garfunkel,Yusuf / Cat Stevens
Simon & Garfunkel,Art Garfunkel
Simon & Garfunkel,"Crosby, Stills & Nash"
Simon & Garfunkel,"Crosby, Stills, Nash & Young"
Simon & Garfunkel,Don McLean
Simon & Garfunkel,Carole King
Simon & Garfunkel,James Taylor
Simon & Garfunkel,Carly Simon
Simon & Garfunkel,The Byrds
Simon & Garfunkel,Bob Dylan
Simon & Garfunkel,John Denver
Simon & Garfunkel,Neil Diamond
Simon & Garfunkel,The Monkees
Simon & Garfunkel,George Harrison
Simon & Garfunkel,Jim Croce
Simon & Garfunkel,Neil Young
Simon & Garfunkel,The Beach Boys
Katy Perry,Britney Spears
Katy Perry,Meghan Trainor
Katy Perry,Lady Gaga
Katy Perry,Demi Lovato
Katy Perry,Kesha
Katy Perry,Avril Lavigne
Katy Perry,Jessie J
Katy Perry,Selena Gomez
Katy Perry,Miley Cyrus
Katy Perry,Kelly Clarkson
Katy Perry,Christina Aguilera
Katy Perry,Bebe Rexha
Katy Perry,Ellie Goulding
Katy Perry,Camila Cabello
Katy Perry,P!nk
Katy Perry,Fifth Harmony
Katy Perry,Little Mix
Katy Perry,Sia
Katy Perry,Selena Gomez & The Scene
Katy Perry,Dua Lipa
The Strumbellas,Judah & the Lion
The Strumbellas,The Head And The Heart
The Strumbellas,The Mowgli's
The Strumbellas,Cold War Kids
The Strumbellas,Houndmouth
The Strumbellas,Arkells
The Strumbellas,The Revivalists
The Strumbellas,Grizfolk
The Strumbellas,Andrew McMahon in the Wilderness
The Strumbellas,Vance Joy
The Strumbellas,GROUPLOVE
The Strumbellas,Of Monsters and Men
The Strumbellas,Young the Giant
The Strumbellas,The Lumineers
The Strumbellas,Fitz and The Tantrums
The Strumbellas,Bleachers
The Strumbellas,Edward Sharpe & The Magnetic Zeros
The Strumbellas,Bronze Radio Return
The Strumbellas,Coleman Hell
The Strumbellas,lovelytheband
Bobby McFerrin,Richard Bona
Bobby McFerrin,Chick Corea
Bobby McFerrin,Esperanza Spalding
Bobby McFerrin,Herbie Hancock
Bobby McFerrin,Pat Metheny
Bobby McFerrin,Keith Jarrett
Bobby McFerrin,Jaco Pastorius
Bobby McFerrin,Brad Mehldau
Bobby McFerrin,Avishai Cohen
Bobby McFerrin,Take 6
Bobby McFerrin,Marcus Miller
Bobby McFerrin,Jacob Collier
Bobby McFerrin,Kurt Elling
Bobby McFerrin,Snarky Puppy
Bobby McFerrin,Victor Wooten
Bobby McFerrin,Cory Henry
Bobby McFerrin,Weather Report
Bobby McFerrin,Wayne Shorter
Bobby McFerrin,Joshua Redman
Bobby McFerrin,Michel Petrucciani
Lady Gaga,Britney Spears
Lady Gaga,Katy Perry
Lady Gaga,Kesha
Lady Gaga,P!nk
Lady Gaga,Christina Aguilera
Lady Gaga,Miley Cyrus
Lady Gaga,Madonna
Lady Gaga,Sia
Lady Gaga,Gwen Stefani
Lady Gaga,Avril Lavigne
Lady Gaga,Jennifer Lopez
Lady Gaga,Ellie Goulding
Lady Gaga,Jessie J
Lady Gaga,Kelly Clarkson
Lady Gaga,Demi Lovato
Lady Gaga,Beyoncé
Lady Gaga,Fergie
Lady Gaga,Rihanna
Lady Gaga,Dua Lipa
Lady Gaga,Spice Girls
Kacey Musgraves,Maren Morris
Kacey Musgraves,Maggie Rogers
Kacey Musgraves,Kelsea Ballerini
Kacey Musgraves,Pistol Annies
Kacey Musgraves,Cam
Kacey Musgraves,The Chicks
Kacey Musgraves,Miranda Lambert
Kacey Musgraves,The War And Treaty
Kacey Musgraves,Danielle Bradbery
Kacey Musgraves,Maddie & Tae
Kacey Musgraves,Carly Pearce
Kacey Musgraves,Lauren Alaina
Kacey Musgraves,Jana Kramer
Kacey Musgraves,HAIM
Kacey Musgraves,RaeLynn
Kacey Musgraves,Ashley Monroe
Kacey Musgraves,Megan Moroney
Kacey Musgraves,Cassadee Pope
Kacey Musgraves,Lennon Stella
Kacey Musgraves,Brandi Carlile
Celia Cruz,La Sonora Matancera
Celia Cruz,Tito Puente
Celia Cruz,Johnny Pacheco
Celia Cruz,Beny Moré
Celia Cruz,Fania All Stars
Celia Cruz,Orquesta Aragón
Celia Cruz,Cheo Feliciano
Celia Cruz,Rubén Blades
Celia Cruz,Celina Y Reutilio
Celia Cruz,Tito Rodriguez
Celia Cruz,Eddie Palmieri
Celia Cruz,Oscar D'León
Celia Cruz,Willie Colón
Celia Cruz,Héctor Lavoe
Celia Cruz,Joe Arroyo
Celia Cruz,Ray Barretto
Celia Cruz,Rolando Laserie
Celia Cruz,Daniel Santos
Celia Cruz,El Gran Combo De Puerto Rico
Celia Cruz,Sonora Ponceña
Mumford & Sons,Of Monsters and Men
Mumford & Sons,The Lumineers
Mumford & Sons,Edward Sharpe & The Magnetic Zeros
Mumford & Sons,The Head And The Heart
Mumford & Sons,Ben Howard
Mumford & Sons,Vance Joy
Mumford & Sons,Florence + The Machine
Mumford & Sons,Noah And The Whale
Mumford & Sons,Bon Iver
Mumford & Sons,The Avett Brothers
Mumford & Sons,Kings of Leon
Mumford & Sons,Young the Giant
Mumford & Sons,fun.
Mumford & Sons,The Black Keys
Mumford & Sons,Bastille
Mumford & Sons,The Killers
Mumford & Sons,Band of Horses
Mumford & Sons,Hozier
Mumford & Sons,The Civil Wars
Mumford & Sons,Iron & Wine
Coldplay,OneRepublic
Coldplay,Oasis
Coldplay,Maroon 5
Coldplay,Keane
Coldplay,U2
Coldplay,Imagine Dragons
Coldplay,Snow Patrol
Coldplay,The Chainsmokers
Coldplay,The Script
Coldplay,Calvin Harris
Coldplay,Adele
Coldplay,Avicii
Coldplay,Sia
Coldplay,Bruno Mars
Coldplay,Queen
Coldplay,Sam Smith
Coldplay,Twenty One Pilots
Coldplay,Ed Sheeran
Coldplay,The Killers
Coldplay,David Guetta
Jack Johnson,Donavon Frankenreiter
Jack Johnson,Ben Harper
Jack Johnson,John Mayer
Jack Johnson,Norah Jones
Jack Johnson,G. Love & Special Sauce
Jack Johnson,Jason Mraz
Jack Johnson,Dave Matthews Band
Jack Johnson,Ray LaMontagne
Jack Johnson,Xavier Rudd
Jack Johnson,Amos Lee
Jack Johnson,John Butler Trio
Jack Johnson,Mumford & Sons
Jack Johnson,Sublime
Jack Johnson,Eddie Vedder
Jack Johnson,Ben Howard
Jack Johnson,The Lumineers
Jack Johnson,DISPATCH
Jack Johnson,The Black Keys
Jack Johnson,Bon Iver
Jack Johnson,Vance Joy
Michael Jackson,The Jacksons
Michael Jackson,Prince
Michael Jackson,Wham!
Michael Jackson,Janet Jackson
Michael Jackson,George Michael
Michael Jackson,The Jackson 5
Michael Jackson,Kool & The Gang
Michael Jackson,Madonna
Michael Jackson,Queen
Michael Jackson,Whitney Houston
Michael Jackson,Stevie Wonder
Michael Jackson,Elton John
Michael Jackson,Tina Turner
Michael Jackson,Lionel Richie
Michael Jackson,"Earth, Wind & Fire"
Michael Jackson,Aerosmith
Michael Jackson,The Beatles
Michael Jackson,Elvis Presley
Michael Jackson,Justin Timberlake
Michael Jackson,Bon Jovi
Kelly Clarkson,Leona Lewis
Kelly Clarkson,Jordin Sparks
Kelly Clarkson,Carrie Underwood
Kelly Clarkson,Christina Aguilera
Kelly Clarkson,Hilary Duff
Kelly Clarkson,Natasha Bedingfield
Kelly Clarkson,Jessica Simpson
Kelly Clarkson,Colbie Caillat
Kelly Clarkson,JoJo
Kelly Clarkson,Gwen Stefani
Kelly Clarkson,Jessie J
Kelly Clarkson,Fergie
Kelly Clarkson,Avril Lavigne
Kelly Clarkson,P!nk
Kelly Clarkson,Christina Perri
Kelly Clarkson,The Pussycat Dolls
Kelly Clarkson,Kesha
Kelly Clarkson,Spice Girls
Kelly Clarkson,Faith Hill
Kelly Clarkson,Adam Lambert
Bob Sinclar,Alex Gaudino
Bob Sinclar,Yves Larock
Bob Sinclar,Laurent Wolf
Bob Sinclar,Global Deejays
Bob Sinclar,Fedde Le Grand
Bob Sinclar,Martin Solveig
Bob Sinclar,Armand Van Helden
Bob Sinclar,Guru Josh Project
Bob Sinclar,Benny Benassi
Bob Sinclar,Eric Prydz
Bob Sinclar,Steve Angello
Bob Sinclar,Junior Jack
Bob Sinclar,Sebastian Ingrosso
Bob Sinclar,Kungs
Bob Sinclar,Milk & Sugar
Bob Sinclar,Roger Sanchez
Bob Sinclar,Axwell
Bob Sinclar,Steve Edwards
Bob Sinclar,Bingo Players
Bob Sinclar,Modjo
Gary Pine,DollarMan
Gary Pine,Steve Edwards
Gary Pine,Jhonny Sanchez
Gary Pine,"Melvin ""Mello"" Lawla"
Gary Pine,Rolla
Gary Pine,Kappo
Gary Pine,Taddy P
Gary Pine,Fiona
Gary Pine,Stephy Haik
Gary Pine,Jimi D
Gary Pine,D G
Gary Pine,Bob Sinclar
Gary Pine,Afro Fiesta
Gary Pine,The Biz
Gary Pine,Notis
Gary Pine,Lee Francis
Gary Pine,Sly & Robbie
Gary Pine,Trinity FM
Gary Pine,Shyam Moses
Gary Pine,Kachas
The Beatles,John Lennon
The Beatles,Paul McCartney
The Beatles,The Beach Boys
The Beatles,George Harrison
The Beatles,The Rolling Stones
The Beatles,The Doors
The Beatles,Bob Dylan
The Beatles,Led Zeppelin
The Beatles,Jimi Hendrix
The Beatles,The Who
The Beatles,David Bowie
The Beatles,The Kinks
The Beatles,Pink Floyd
The Beatles,Simon & Garfunkel
The Beatles,Elton John
The Beatles,Eric Clapton
The Beatles,Billy Joel
The Beatles,The Police
The Beatles,The Mamas & The Papas
The Beatles,Elvis Presley
B.J. Thomas,Tony Orlando & Dawn
B.J. Thomas,Bobby Sherman
B.J. Thomas,Johnny Rivers
B.J. Thomas,Gary Puckett & The Union Gap
B.J. Thomas,Bobby Goldsboro
B.J. Thomas,Tony Orlando
B.J. Thomas,Gary Lewis & The Playboys
B.J. Thomas,The 5th Dimension
B.J. Thomas,Mac Davis
B.J. Thomas,Classics IV
B.J. Thomas,The Cowsills
B.J. Thomas,The Buckinghams
B.J. Thomas,Paul Revere & The Raiders
B.J. Thomas,Jan & Dean
B.J. Thomas,Tommy Roe
B.J. Thomas,"Hamilton, Joe Frank & Reynolds"
B.J. Thomas,The Lettermen
B.J. Thomas,The Association
B.J. Thomas,The Partridge Family
B.J. Thomas,Jay & The Americans
Florence + The Machine,Of Monsters and Men
Florence + The Machine,The xx
Florence + The Machine,Mumford & Sons
Florence + The Machine,Lily Allen
Florence + The Machine,London Grammar
Florence + The Machine,HAIM
Florence + The Machine,Bon Iver
Florence + The Machine,Hozier
Florence + The Machine,Lykke Li
Florence + The Machine,Regina Spektor
Florence + The Machine,Lorde
Florence + The Machine,alt-J
Florence + The Machine,Daughter
Florence + The Machine,La Roux
Florence + The Machine,Kings of Leon
Florence + The Machine,Arcade Fire
Florence + The Machine,The Lumineers
Florence + The Machine,The Black Keys
Florence + The Machine,The Killers
Florence + The Machine,Birdy
Queen,Freddie Mercury
Queen,Aerosmith
Queen,David Bowie
Queen,KISS
Queen,Elton John
Queen,The Beatles
Queen,Guns N' Roses
Queen,AC/DC
Queen,Pink Floyd
Queen,The Rolling Stones
Queen,Led Zeppelin
Queen,The Who
Queen,The Police
Queen,Bon Jovi
Queen,Van Halen
Queen,John Lennon
Queen,Nirvana
Queen,The Doors
Queen,U2
Queen,Electric Light Orchestra
Amy Winehouse,Duffy
Amy Winehouse,Joss Stone
Amy Winehouse,Nina Simone
Amy Winehouse,Aretha Franklin
Amy Winehouse,Macy Gray
Amy Winehouse,Ms. Lauryn Hill
Amy Winehouse,Lily Allen
Amy Winehouse,Etta James
Amy Winehouse,Janis Joplin
Amy Winehouse,Norah Jones
Amy Winehouse,Ella Fitzgerald
Amy Winehouse,Billie Holiday
Amy Winehouse,Stevie Wonder
Amy Winehouse,Sade
Amy Winehouse,Corinne Bailey Rae
Amy Winehouse,Ray Charles
Amy Winehouse,David Bowie
Amy Winehouse,Björk
Amy Winehouse,The Doors
Amy Winehouse,Erykah Badu
Sia,Ellie Goulding
Sia,Bebe Rexha
Sia,Clean Bandit
Sia,Jessie J
Sia,Lady Gaga
Sia,Rita Ora
Sia,Ava Max
Sia,Anne-Marie
Sia,Dua Lipa
Sia,Katy Perry
Sia,Zara Larsson
Sia,Miley Cyrus
Sia,P!nk
Sia,Demi Lovato
Sia,Halsey
Sia,Camila Cabello
Sia,Adele
Sia,Sam Smith
Sia,Britney Spears
Sia,Meghan Trainor
Michael Jackson,The Jacksons
Michael Jackson,Prince
Michael Jackson,Wham!
Michael Jackson,Janet Jackson
Michael Jackson,George Michael
Michael Jackson,The Jackson 5
Michael Jackson,Kool & The Gang
Michael Jackson,Madonna
Michael Jackson,Queen
Michael Jackson,Whitney Houston
Michael Jackson,Stevie Wonder
Michael Jackson,Elton John
Michael Jackson,Tina Turner
Michael Jackson,Lionel Richie
Michael Jackson,"Earth, Wind & Fire"
Michael Jackson,Aerosmith
Michael Jackson,The Beatles
Michael Jackson,Elvis Presley
Michael Jackson,Justin Timberlake
Michael Jackson,Bon Jovi
Stevie Wonder,Marvin Gaye
Stevie Wonder,The Temptations
Stevie Wonder,The Supremes
Stevie Wonder,Al Green
Stevie Wonder,Commodores
Stevie Wonder,Bill Withers
Stevie Wonder,Aretha Franklin
Stevie Wonder,James Brown
Stevie Wonder,Diana Ross
Stevie Wonder,Smokey Robinson & The Miracles
Stevie Wonder,The Isley Brothers
Stevie Wonder,"Earth, Wind & Fire"
Stevie Wonder,Sly & The Family Stone
Stevie Wonder,Otis Redding
Stevie Wonder,Smokey Robinson
Stevie Wonder,Four Tops
Stevie Wonder,Gladys Knight & The Pips
Stevie Wonder,Curtis Mayfield
Stevie Wonder,Chaka Khan
Stevie Wonder,The Jackson 5
Lizzo,Janelle Monáe
Lizzo,Megan Thee Stallion
Lizzo,Saweetie
Lizzo,Cardi B
Lizzo,Missy Elliott
Lizzo,Chloe x Halle
Lizzo,Normani
Lizzo,WILLOW
Lizzo,City Girls
Lizzo,Charli XCX
Lizzo,Iggy Azalea
Lizzo,Lorde
Lizzo,Kesha
Lizzo,H.E.R.
Lizzo,Destiny's Child
Lizzo,Beyoncé
Lizzo,Todrick Hall
Lizzo,Nicki Minaj
Lizzo,TLC
Lizzo,Jessie Reyez
Ariana Grande,Camila Cabello
Ariana Grande,Selena Gomez
Ariana Grande,Demi Lovato
Ariana Grande,Dua Lipa
Ariana Grande,Doja Cat
Ariana Grande,Katy Perry
Ariana Grande,Fifth Harmony
Ariana Grande,Shawn Mendes
Ariana Grande,Olivia Rodrigo
Ariana Grande,Nicki Minaj
Ariana Grande,Little Mix
Ariana Grande,Cardi B
Ariana Grande,Meghan Trainor
Ariana Grande,Miley Cyrus
Ariana Grande,Halsey
Ariana Grande,Billie Eilish
Ariana Grande,Harry Styles
Ariana Grande,ZAYN
Ariana Grande,Rihanna
Ariana Grande,Sabrina Carpenter
The 5th Dimension,The Association
The 5th Dimension,Gary Puckett & The Union Gap
The 5th Dimension,Spanky & Our Gang
The 5th Dimension,Gary Lewis & The Playboys
The 5th Dimension,The Cowsills
The 5th Dimension,Paul Revere & The Raiders
The 5th Dimension,B.J. Thomas
The 5th Dimension,Classics IV
The 5th Dimension,The Young Rascals
The 5th Dimension,The Buckinghams
The 5th Dimension,The Dave Clark Five
The 5th Dimension,Sonny & Cher
The 5th Dimension,Chad & Jeremy
The 5th Dimension,Jan & Dean
The 5th Dimension,Jackie DeShannon
The 5th Dimension,The Grass Roots
The 5th Dimension,The Lettermen
The 5th Dimension,Tony Orlando & Dawn
The 5th Dimension,Tommy James & The Shondells
The 5th Dimension,Petula Clark
Imagine Dragons,OneRepublic
Imagine Dragons,Twenty One Pilots
Imagine Dragons,Bastille
Imagine Dragons,Maroon 5
Imagine Dragons,The Chainsmokers
Imagine Dragons,Panic! At The Disco
Imagine Dragons,Fall Out Boy
Imagine Dragons,X Ambassadors
Imagine Dragons,Sia
Imagine Dragons,Coldplay
Imagine Dragons,Marshmello
Imagine Dragons,Avicii
Imagine Dragons,Shawn Mendes
Imagine Dragons,Linkin Park
Imagine Dragons,Ed Sheeran
Imagine Dragons,The Script
Imagine Dragons,Sam Smith
Imagine Dragons,Halsey
Imagine Dragons,Dua Lipa
Imagine Dragons,Calvin Harris
OneRepublic,The Script
OneRepublic,The Fray
OneRepublic,Bastille
OneRepublic,Maroon 5
OneRepublic,Train
OneRepublic,X Ambassadors
OneRepublic,Imagine Dragons
OneRepublic,American Authors
OneRepublic,The Chainsmokers
OneRepublic,Phillip Phillips
OneRepublic,Ellie Goulding
OneRepublic,Lifehouse
OneRepublic,Jason Mraz
OneRepublic,Twenty One Pilots
OneRepublic,5 Seconds of Summer
OneRepublic,Zedd
OneRepublic,Jonas Brothers
OneRepublic,Clean Bandit
OneRepublic,Fall Out Boy
OneRepublic,DNCE
Michael Kiwanuka,Curtis Harding
Michael Kiwanuka,Leon Bridges
Michael Kiwanuka,Black Pumas
Michael Kiwanuka,Lianne La Havas
Michael Kiwanuka,Charles Bradley
Michael Kiwanuka,Khruangbin
Michael Kiwanuka,Son Little
Michael Kiwanuka,Benjamin Clementine
Michael Kiwanuka,Alabama Shakes
Michael Kiwanuka,SAULT
Michael Kiwanuka,José González
Michael Kiwanuka,Nick Mulvey
Michael Kiwanuka,Rhye
Michael Kiwanuka,James Blake
Michael Kiwanuka,The War On Drugs
Michael Kiwanuka,Villagers
Michael Kiwanuka,Bonobo
Michael Kiwanuka,Arlo Parks
Michael Kiwanuka,Maribou State
Michael Kiwanuka,Kevin Morby
Monty Python,Eric Idle
Monty Python,Robin Williams
Monty Python,Eddie Izzard
Monty Python,Mel Brooks
Monty Python,Billy Connolly
Monty Python,"""Weird Al"" Yankovic"
Monty Python,Cheech & Chong
Monty Python,Denis Leary
Monty Python,Garfunkel and Oates
Monty Python,Tom Lehrer
Monty Python,Da Vinci's Notebook
Monty Python,Flight of the Conchords
Monty Python,Leonard Nimoy
Monty Python,The Rutles
Monty Python,Adam Sandler
Monty Python,The Axis of Awesome
Monty Python,Tim Minchin
Monty Python,The Simpsons
Monty Python,Stephen Lynch
Monty Python,Allan Sherman
Jess Glynne,Ella Eyre
Jess Glynne,Ella Henderson
Jess Glynne,Olly Murs
Jess Glynne,Rita Ora
Jess Glynne,Emeli Sandé
Jess Glynne,Rudimental
Jess Glynne,Clean Bandit
Jess Glynne,Sigala
Jess Glynne,Olly Alexander (Years & Years)
Jess Glynne,Mabel
Jess Glynne,Paloma Faith
Jess Glynne,Pixie Lott
Jess Glynne,Becky Hill
Jess Glynne,Louisa Johnson
Jess Glynne,Zara Larsson
Jess Glynne,Jax Jones
Jess Glynne,Fleur East
Jess Glynne,Anne-Marie
Jess Glynne,JP Cooper
Jess Glynne,Cheryl
Gloria Gaynor,Village People
Gloria Gaynor,Donna Summer
Gloria Gaynor,The Weather Girls
Gloria Gaynor,Anita Ward
Gloria Gaynor,Irene Cara
Gloria Gaynor,The Pointer Sisters
Gloria Gaynor,Amii Stewart
Gloria Gaynor,Sister Sledge
Gloria Gaynor,The Trammps
Gloria Gaynor,Thelma Houston
Gloria Gaynor,KC & The Sunshine Band
Gloria Gaynor,Tina Charles
Gloria Gaynor,Tavares
Gloria Gaynor,Diana Ross
Gloria Gaynor,Sheena Easton
Gloria Gaynor,The Three Degrees
Gloria Gaynor,Miami Sound Machine
Gloria Gaynor,Silver Convention
Gloria Gaynor,Dionne Warwick
Gloria Gaynor,Laura Branigan
Nina Simone,Billie Holiday
Nina Simone,Etta James
Nina Simone,Ella Fitzgerald
Nina Simone,Sarah Vaughan
Nina Simone,Aretha Franklin
Nina Simone,Dinah Washington
Nina Simone,Ray Charles
Nina Simone,Otis Redding
Nina Simone,Miles Davis
Nina Simone,John Coltrane
Nina Simone,Louis Armstrong
Nina Simone,Chet Baker
Nina Simone,Bill Withers
Nina Simone,Sam Cooke
Nina Simone,Duke Ellington
Nina Simone,James Brown
Nina Simone,Patti Smith
Nina Simone,Al Green
Nina Simone,Janis Joplin
Nina Simone,Lou Reed
Bill Withers,Al Green
Bill Withers,Curtis Mayfield
Bill Withers,Otis Redding
Bill Withers,Sly & The Family Stone
Bill Withers,Bobby Womack
Bill Withers,Isaac Hayes
Bill Withers,Sam Cooke
Bill Withers,Wilson Pickett
Bill Withers,Donny Hathaway
Bill Withers,Marvin Gaye
Bill Withers,The Isley Brothers
Bill Withers,Sam & Dave
Bill Withers,The Staple Singers
Bill Withers,The Temptations
Bill Withers,James Brown
Bill Withers,The Spinners
Bill Withers,Four Tops
Bill Withers,Stevie Wonder
Bill Withers,Smokey Robinson & The Miracles
Bill Withers,Ben E. King
Gipsy Kings,Paco de Lucía
Gipsy Kings,Buena Vista Social Club
Gipsy Kings,Tonino Baliardo
Gipsy Kings,Diego El Cigala
Gipsy Kings,Manu Chao
Gipsy Kings,Nicolás Reyes
Gipsy Kings,Santana
Gipsy Kings,Camaron De La Isla
Gipsy Kings,Ottmar Liebert
Gipsy Kings,Vicente Amigo
Gipsy Kings,Compay Segundo
Gipsy Kings,Buika
Gipsy Kings,Édith Piaf
Gipsy Kings,Luciano Pavarotti
Gipsy Kings,Nina Simone
Gipsy Kings,Tomatito
Gipsy Kings,Rodrigo y Gabriela
Gipsy Kings,Armik
Gipsy Kings,Sting
Gipsy Kings,Strunz & Farah
Jarabe De Palo,Duncan Dhu
Jarabe De Palo,Bunbury
Jarabe De Palo,Café Quijano
Jarabe De Palo,Aterciopelados
Jarabe De Palo,Heroes Del Silencio
Jarabe De Palo,Maldita Vecindad Y Los Hijos Del 5to. Patio
Jarabe De Palo,Café Tacvba
Jarabe De Palo,Los Fabulosos Cadillacs
Jarabe De Palo,La Gusana Ciega
Jarabe De Palo,Jaguares
Jarabe De Palo,La Unión
Jarabe De Palo,Fobia
Jarabe De Palo,La Ley
Jarabe De Palo,Nacha Pop
Jarabe De Palo,La Mosca Tse-Tse
Jarabe De Palo,El Gran Silencio
Jarabe De Palo,Los Pericos
Jarabe De Palo,Inspector
Jarabe De Palo,Los Auténticos Decadentes
Jarabe De Palo,Vicentico
Desmond Dekker,The Maytals
Desmond Dekker,Prince Buster
Desmond Dekker,The Ethiopians
Desmond Dekker,Derrick Morgan
Desmond Dekker,The Pioneers
Desmond Dekker,Symarip
Desmond Dekker,Laurel Aitken
Desmond Dekker,The Selecter
Desmond Dekker,The Melodians
Desmond Dekker,Dandy Livingstone
Desmond Dekker,Ken Boothe
Desmond Dekker,ACES
Desmond Dekker,The Paragons
Desmond Dekker,Don Drummond
Desmond Dekker,Judge Dread
Desmond Dekker,The Skatalites
Desmond Dekker,Bad Manners
Desmond Dekker,The Heptones
Desmond Dekker,Toots & The Maytals
Desmond Dekker,The Jamaicans
Curtis Mayfield,Isaac Hayes
Curtis Mayfield,Bobby Womack
Curtis Mayfield,Sly & The Family Stone
Curtis Mayfield,Parliament
Curtis Mayfield,Ohio Players
Curtis Mayfield,Donny Hathaway
Curtis Mayfield,The Staple Singers
Curtis Mayfield,Eddie Kendricks
Curtis Mayfield,Al Green
Curtis Mayfield,The Impressions
Curtis Mayfield,Funkadelic
Curtis Mayfield,Bootsy Collins
Curtis Mayfield,Wilson Pickett
Curtis Mayfield,The Isley Brothers
Curtis Mayfield,George Clinton
Curtis Mayfield,The O'Jays
Curtis Mayfield,Harold Melvin & The Blue Notes
Curtis Mayfield,The Dramatics
